name,price,happyHour,rating,numRatings,categories,lat,long,checkins,url,fs_url
Baker Street Pub,$$,True,8.42,590,Pub,40.7621102049,-73.960277444,6908,http://www.bakerstreetnyc.com,https://foursquare.com/v/baker-street-pub/4a01c708f964a520fd701fe3
Honky Tonk Tavern,$$,True,8.57,345,Bar,40.7623125611,-73.959978973,3781,http://honkytonktavernnyc.com,https://foursquare.com/v/honky-tonk-tavern/4eaceb4d7ee59f1608bffa17
Jones Wood Foundry,$$,False,8.89,1081,English Restaurant,40.7703450745,-73.9537167144,7519,http://www.joneswoodfoundry.com,https://foursquare.com/v/jones-wood-foundry/4d44b335c3e5f04dcf6a9d20
Bar-Coastal,$$,True,9.14,928,Bar,40.7717232097,-73.9532575124,8690,,https://foursquare.com/v/barcoastal/42474900f964a52078201fe3
The Supply House,$$,True,8.92,265,Bar,40.7775195,-73.9522530042,1773,,https://foursquare.com/v/the-supply-house/5202340b498e2a22f0d56432
Bondurants,$$,True,9.26,249,Bar,40.7771178464,-73.9520980224,1043,,https://foursquare.com/v/bondurants/52bfac81498eeba382012f35
Daly's Pub,$,True,8.69,302,Bar,40.762274082,-73.925267092,4038,http://dalyspub-hub.com,https://foursquare.com/v/dalys-pub-astoria-ny/4ad0ca02f964a520d1d920e3
Rapture Lounge,$$,True,8.81,456,Lounge,40.7670557499,-73.91701844,6603,http://www.rapturelounge.com,https://foursquare.com/v/rapture-lounge-astoria-ny/41f58c00f964a5202a1f1fe3
The Quays Pub,$,False,8.55,306,Pub,40.7619467311,-73.9110694229,3393,,https://foursquare.com/v/the-quays-pub/447c62d1f964a520f3331fe3
Irish Rover,$,False,8.76,336,Pub,40.76585964,-73.914577961,4537,,https://foursquare.com/v/irish-rover/4176fc00f964a520b61d1fe3
McCann's Pub,$,True,8.7,471,Pub,40.7741556167,-73.9075613022,5257,http://www.mccannspubnyc.com,https://foursquare.com/v/mccanns-pub/40e0b100f964a52099011fe3
Sweet Spot,$$,True,6.83,93,Sports Bar,40.7741294276,-73.9128090232,738,,https://foursquare.com/v/sweet-spot/5269c008498e3ba2a46642fb
Astoria Bowl,,False,8.58,309,Bowling Alley,40.7731806291,-73.8949656487,3827,http://astoriabowl.com,https://foursquare.com/v/astoria-bowl/4b649083f964a5201dbe2ae3
New York Sports Bar,$,True,5.44,98,Sports Bar,40.7745618573,-73.871254921,2018,,https://foursquare.com/v/new-york-sports-bar/4aef4c19f964a52058d721e3
Wibar,$$,False,,,Wine Bar,40.7724320076,-73.8655759578,109,,https://foursquare.com/v/wibar/5280454f11d2874c14520b51
The Thomas,$,True,,,Beer Garden,40.74025379,-74.0372215783,2737,,https://foursquare.com/v/the-thomas/4c006d4734ccc928059de1cd
Turtle Club,$$$,True,8.05,533,Bar,40.7488517981,-74.0302561035,5627,,https://foursquare.com/v/turtle-club/4b5f7ebcf964a520b5bd29e3
Park Pent,$$$,False,,,Lounge,40.7395461729,-74.0328897026,1593,,https://foursquare.com/v/park-pent/4edaa76e46907c1b430102b6
Cheeseburger In Paradise,$$,False,7.33,1054,Burger Joint,40.7872028239,-74.0462422371,12122,,https://foursquare.com/v/cheeseburger-in-paradise-secaucus-nj/4b562071f964a520a30128e3
The West Five Supper Club,$$$,True,7.25,360,Lounge,40.7572375522,-74.0359210968,4205,http://www.thewestfive.com,https://foursquare.com/v/the-west-five-supper-club/4c7efe0c1009a093b84f464e
Carpe Diem Pub & Restaurant,$$,True,8.08,316,Pub,40.754429,-74.031357,3461,http://www.carpediemhoboken.com,https://foursquare.com/v/carpe-diem-pub--restaurant/4abfb223f964a520b39120e3
The Pony Bar,$$,True,9.49,2599,Bar,40.7617234528,-73.994153738,23529,http://www.theponybar.com,https://foursquare.com/v/the-pony-bar/49f8f8a2f964a520446d1fe3
Sky Room,$$$,True,9.33,1617,Lounge,40.7565057731,-73.9924177726,14966,http://www.skyroomnyc.com,https://foursquare.com/skyroomnyc
Rudy's Bar & Grill,$,False,9.43,1790,Dive Bar,40.7599938934,-73.9917922354,16300,http://www.rudysbarnyc.com,https://foursquare.com/v/rudys-bar-grill-new-york-ny/3fd66200f964a5208de81ee3
The New York Beer Company,$$$,True,9.17,982,Bar,40.7588466601,-73.9895510674,9973,http://www.facebook.com/newyorkbeercompany,https://foursquare.com/v/the-new-york-beer-company/4f297e04a17c6fd5208ea108
Réunion Surf Bar,$$,True,8.95,1101,Cocktail Bar,40.7595780599,-73.9918899536,10643,http://reunionbar.com,https://foursquare.com/v/r%C3%A9union-surf-bar-new-york-ny/4c4e37dcea24c9b6aa5f4915
5 Napkin Burger,$$,False,9.34,2533,Burger Joint,40.7602359899,-73.9912183462,23018,http://5napkinburger.com/locations-menus/hells-kitchen/,https://foursquare.com/v/5-napkin-burger/49d8c05df964a520c95d1fe3
Latitude Bar & Grill,$$,True,8.94,1037,Bar,40.760937,-73.9875069,13701,http://www.latitudebarnyc.com,https://foursquare.com/v/latitude-bar--grill/42547800f964a520d3201fe3
Ritz Bar & Lounge,$$,False,9.27,2147,Gay Bar,40.760871,-73.990166,22794,http://ritzbarandlounge.com,https://foursquare.com/v/ritz-bar--lounge/4ad04456f964a520c7d720e3
Ruby Tuesday,$$$,False,8.55,715,American Restaurant,40.7552900608,-73.9870289032,11331,http://www.facebook.com/rubytuesday,https://foursquare.com/v/ruby-tuesday/4a43b04ff964a520afa61fe3
Bourbon Street Bar & Grill,$$,True,9.22,1550,Sports Bar,40.760353,-73.989636,16202,http://www.bourbonny.com,https://foursquare.com/bourbonny
Lillie's Times Square,$$,True,9.06,943,Bar,40.7616394393,-73.9860877007,9744,http://www.lilliesnyc.com,https://foursquare.com/v/lillies-times-square/4eefc305be7ba3ed7ae89c9e
Manhattan Cocktail Classic Gala,$$$,True,7.42,36,Cocktail Bar,40.7529535779,-73.9817317095,578,,https://foursquare.com/v/manhattan-cocktail-classic-gala/4dcdcb04ae603b786d1fd913
Therapy NYC,$$,True,9.41,3055,Gay Bar,40.7641546191,-73.9868969055,30499,http://therapy-nyc.com,https://foursquare.com/v/therapy-nyc/42055e00f964a520681f1fe3
Boxers HK Sportsbar,$$,True,8.11,1068,Gay Bar,40.7634192916,-73.9887161693,9132,http://boxersnyc.com/hk/,https://foursquare.com/v/boxers-hk-sportsbar/50b9a34ce4b0c22ba965f7ff
Pershing Square Café,$$,False,8.82,779,American Restaurant,40.7522129028,-73.977612555,10187,http://www.pershingsquare.com,https://foursquare.com/v/pershing-square-caf%C3%A9/3fd66200f964a52059ea1ee3
InterContinental New York Barclay,,False,8.22,1289,Hotel,40.755595897,-73.973801136,10042,http://www.intercontinental.com,https://foursquare.com/v/intercontinental-new-york-barclay/4a7b8beaf964a52058eb1fe3
The National Bar & Dining Rooms,$$$,False,8.54,564,Restaurant,40.7565,-73.972359,6769,http://www.thenationalnyc.com,https://foursquare.com/v/the-national-bar--dining-rooms/4cbb8d7e7148f04dc112e3ab
Donburi-ya,$$,False,8.99,503,Japanese Restaurant,40.7544649092,-73.9731456986,4283,,https://foursquare.com/v/donburiya/4a820cc9f964a52066f81fe3
Upstairs,$$$,False,9.23,758,Lounge,40.756198418,-73.971601783,6217,http://www.upstairsnyc.com,https://foursquare.com/upstairsnyc
Manchester Pub,$$,False,9.23,424,Pub,40.7539867104,-73.9689731598,5742,http://www.manchesterpubnyc.com,https://foursquare.com/v/manchester-pub/40b68100f964a52086001fe3
Hudson Malone,$$,False,8.61,242,Restaurant,40.7574000901,-73.9688229561,1034,http://hudsonmalone.com,https://foursquare.com/v/hudson-malone/526f15f8498ee9dd240b5c7d
La Cava Wine Bar,$$,True,8.25,400,Wine Bar,40.7548393384,-73.9686688833,4155,http://www.lacavanyc.com,https://foursquare.com/v/la-cava-wine-bar/4cf9cb9cc6cca35d97898232
Redemption,$$,True,8.42,550,Bar,40.7568697824,-73.9672856411,6993,,https://foursquare.com/v/redemption/4393e347f964a520792b1fe3
The Irish Exit,$$,True,7.03,1100,Pub,40.7559983705,-73.9677333305,13336,,https://foursquare.com/v/the-irish-exit/4c082c5a340720a116b98293
J.G. Melon,$$,False,9.47,2021,Burger Joint,40.7710829036,-73.9596116234,11469,,https://foursquare.com/v/jg-melon/3fd66200f964a52044ea1ee3
The Pony Bar,$$,True,9.46,1344,Bar,40.7697680598,-73.9544034004,10394,http://theponybar.com,https://foursquare.com/v/the-pony-bar/4f95cf8bd5fb282730b426c5
UVA Wine Bar & Restaurant,$$$,False,9.5,1326,Italian Restaurant,40.7722435783,-73.9557544102,10204,http://www.uvawinebar.com,https://foursquare.com/v/uva-wine-bar--restaurant/42699000f964a52049211fe3
Five Mile Stone,$$,True,8.81,140,Bar,40.7772632943,-73.952268362,859,http://fivemilestone.com,https://foursquare.com/fivemilestoneny
Maizal Mexican Cuisine & Tequila Bar,$$,False,6.74,28,Mexican Restaurant,40.7595212328,-73.9260306251,118,http://maizalrestaurant.com,https://foursquare.com/v/maizal-mexican-cuisine--tequila-bar/52fc7b27498e42ae4259f9bc
Broadway Station,$,True,7.55,355,Sports Bar,40.762219,-73.925739,4047,,https://foursquare.com/v/broadway-station/4b4a466cf964a520e88126e3
Winegasm Bar and Eatery,$$,True,8.63,388,Bar,40.7600981615,-73.9204037189,3344,http://www.winegasmeatery.com,https://foursquare.com/v/winegasm-bar-and-eatery/48aa711bf964a520a4511fe3
Doyle's Corner,$,False,8.23,185,Pub,40.7581938816,-73.9173904703,2221,https://www.facebook.com/DoylesCornerNY,https://foursquare.com/v/doyles-corner-astoria-ny/4b42d0b4f964a52022da25e3
Dominie's,$,True,9.01,324,Bar,40.7657005014,-73.9186764712,3461,,https://foursquare.com/v/dominies/4f220a03e4b0c41c502b2ec5
Blackbird's,$$,True,8.83,451,Bar,40.7632918213,-73.9134514332,3904,,https://foursquare.com/v/blackbirds/4a298d11f964a520a5951fe3
Perfection,,False,7.06,174,Strip Club,40.7599138359,-73.9008669001,2099,http://clubperfections.com,https://foursquare.com/v/perfection/4bc535885935c9b618baa5d2
Avenue Cafe,$$,False,8.18,367,Café,40.7652724914,-73.9172986128,5150,http://www.avenuecafenyc.com,https://foursquare.com/v/avenue-cafe/4a09d5aaf964a5205f741fe3
Leños,$$,False,6.26,30,Bar,40.7554521174,-73.8866100336,330,,https://foursquare.com/v/le%C3%B1os/4c663100c2ead13ae041b380
The L Lounge,$$$,False,,,Lounge,40.7608533709,-73.8730297323,64,,https://foursquare.com/v/the-l-lounge/52407175498e6bfb3996cab5
Slip Mahoney's Bar & Grill,$$,False,5.57,66,Bar,40.772332,-73.865393,1484,http://www.anotgexperience.com,https://foursquare.com/v/slip-mahoneys-bar--grill/4ba0138af964a520ea5737e3
Place@Main,$$,False,,,Karaoke Bar,40.7621689476,-73.831404425,1444,http://placeatmain.com,https://foursquare.com/v/placemain/4b88ae19f964a520540832e3
Buffalo Wild Wings,$$,False,7.69,232,Wings Joint,40.7901041665,-74.0447720026,1745,,https://foursquare.com/v/buffalo-wild-wings/529dde8b498ebc66e230d2b1
Finnegan's Pub,$$,True,7.78,86,Pub,40.746297837,-74.0322089195,672,http://www.finneganshoboken.com,https://foursquare.com/finnegans_pub
Hudson Tavern,$$,True,8.75,407,Bar,40.7529397966,-74.0251322431,5145,http://www.hudsontavern.com,https://foursquare.com/v/hudson-tavern/4a7e36b0f964a52074f11fe3
Hôtel Americano,,False,8.91,659,Hotel,40.7503977132,-74.0034245986,6369,http://www.hotel-americano.com,https://foursquare.com/v/h%C3%B4tel-americano/4d52f677253d6a314aa77629
Ovest Pizzoteca by Luzzo's,$$,False,9.1,594,Pizza Place,40.7505869786,-74.003126,5832,http://www.ovestnyc.com,https://foursquare.com/v/ovest-pizzoteca-by-luzzos/4b6399a9f964a52011862ae3
The Heath,$$$,False,8.96,221,Lounge,40.7507275735,-74.0041419141,1411,https://www.facebook.com/TheHeathatTheMcKittrickHotel,https://foursquare.com/v/the-heath/50e7831ce4b0a9a01671fb98
The Eagle,$$,True,9.28,766,Gay Bar,40.7516977011,-74.0042165148,7723,http://www.eaglenyc.com,https://foursquare.com/v/the-eagle/423e0e80f964a52044201fe3
YOTEL New York,,False,9.2,2430,Hotel,40.7593435226,-73.9954478691,22105,http://www.yotelnewyork.com,https://foursquare.com/v/yotel-new-york/4da5dd2fcda1c55f755f88c5
Brother Jimmy's BBQ,$$,False,8.75,1059,BBQ Joint,40.7504796912,-73.9946157451,14836,http://www.facebook.com/brotherjimmysbbq,https://foursquare.com/v/brother-jimmys-bbq/49baa2cef964a5208d531fe3
Frames Leisure Time Bowl,,False,8.77,1869,Bowling Alley,40.7573936804,-73.9933009728,18652,http://www.framesnyc.com,https://foursquare.com/v/frames-leisure-time-bowl/3fd66200f964a5200ae91ee3
Dave & Buster's,,False,8.62,1400,Arcade,40.7567174282,-73.9885854721,21969,http://www.daveandbusters.com/locations/StoreInformation.aspx?StoreId=50,https://foursquare.com/v/dave--busters/44510be3f964a520a0321fe3
District Tap House,$$,False,8.6,113,Gastropub,40.7541728423,-73.9903173367,802,http://districttaphouse.com,https://foursquare.com/v/district-tap-house/52e5a55e498e4eb9c9e805ed
Local West,$$,False,8.64,768,Bar,40.7515159643,-73.9935207367,10433,http://localcafenyc.com,https://foursquare.com/v/local-west/4416912af964a52004311fe3
Beer Authority NYC,$$,True,9.14,1430,Bar,40.7559981875,-73.9911496639,14760,http://www.beerauthoritynyc.com,https://foursquare.com/beerauthny
Karaoke Duet 35,$$,True,9.19,900,Karaoke Bar,40.7502019744,-73.9864664778,9623,,https://foursquare.com/v/karaoke-duet-35/4a732ac9f964a520b9db1fe3
The Keg Room,$$,True,8.66,456,Bar,40.7506481598,-73.9861795255,4554,,https://foursquare.com/v/the-keg-room/50bd21b4e4b00ddbb4521e59
Suite 36,$$,True,7.08,158,Sports Bar,40.7500529793,-73.9848947525,1782,http://www.suite36nyc.com,https://foursquare.com/v/suite-36/514ca21ae41242c00b229b32
Bill's Bar & Burger,$$,False,9.0,1567,Burger Joint,40.7592432133,-73.9775852389,16394,http://www.billsbarandburger.com,https://foursquare.com/v/bills-bar--burger/4c88ea117223b1f7253e2fa8
Overlook Lounge,$$,True,9.14,804,Bar,40.7516004311,-73.972141294,9388,http://www.facebook.com/overlook.nyc/allactivity,https://foursquare.com/overlooknyc
Pig 'n' Whistle,$,True,8.59,493,Pub,40.75533,-73.968463,7956,http://www.pignwhistleon2.com,https://foursquare.com/v/pig-n-whistle/4b60e6c6f964a52087002ae3
The Stag's Head,$$,True,9.03,1004,Pub,40.7555471343,-73.968565464,10381,http://www.thestagsheadnyc.com,https://foursquare.com/v/the-stags-head/4a35a5f5f964a520439d1fe3
Cornerstone Tavern,$$,True,9.11,1580,Sports Bar,40.7556138071,-73.9682728523,15094,http://www.cornerstonetavern.com,https://foursquare.com/nyc_cornerstone
P.J. Clarke's,$$$,True,9.42,1620,Pub,40.7589387638,-73.9685311334,13999,,https://foursquare.com/v/pj-clarkes/3fd66200f964a520fbe71ee3
Opal Bar & Restaurant,$$,True,8.71,803,Lounge,40.7562501204,-73.9677161117,11536,http://www.opalbar.com,https://foursquare.com/opalbar
Maya,$$,False,9.01,744,Latin American Restaurant,40.7631875739,-73.9595542249,5779,http://www.richardsandoval.com/mayany/index.php,https://foursquare.com/v/maya/4a3ee14ef964a52085a31fe3
Dylan's Candy Bar,,False,9.34,2605,Candy Store,40.7621523059,-73.9659827441,27756,http://www.dylanscandybar.com/,https://foursquare.com/v/dylans-candy-bar/3fd66200f964a520f3e71ee3
Z NYC Hotel,,False,8.44,235,Hotel,40.751873578,-73.9477300644,2131,http://www.zhotelny.com,https://foursquare.com/v/z-nyc-hotel/4dfa7f1c8877b30c3988120f
The Stumble Inn,$$,True,8.91,2761,Bar,40.7713810727,-73.9564604237,27365,http://www.nycbestbar.com/stumble,https://foursquare.com/thestumbleinn
The Penrose,$$,True,9.22,2273,Cocktail Bar,40.7754063158,-73.9531197516,14443,,https://foursquare.com/v/the-penrose-new-york-ny/4fe0eda4e4b0085f8737a2cc
Mad Donkey Beer Bar & Grill,$,True,8.75,418,Bar,40.7561488,-73.928642,4303,http://maddonkeyny.com,https://foursquare.com/v/mad-donkey-beer-bar--grill/4bf5d5665efe2d7f0e2a6634
Rèst-âü-Ránt,$$,True,8.71,267,Wine Bar,40.7585342833,-73.9291369915,2479,http://rarbarlic.com,https://foursquare.com/rarbar
Studio Square Rooftop,$$$,False,6.12,36,Lounge,40.7547425453,-73.9246952534,553,,https://foursquare.com/v/studio-square-rooftop/4fdf89ffe4b09d54189f5347
Cávo,$$$,False,7.88,339,Greek Restaurant,40.7602601863,-73.9151686542,3984,http://cavoastoria.com,https://foursquare.com/v/c%C3%A1vo/4c3ce8e30928b7136bf494ef
Gleason's,$$,True,8.35,538,Bar,40.761154,-73.92350439,5598,,https://foursquare.com/v/gleasons/4a3d6d24f964a52041a21fe3
Pachanga Patterson,$$,False,8.96,595,Mexican Restaurant,40.7634137137,-73.9212083817,4487,,https://foursquare.com/v/pachanga-patterson/4d20e6db5acaa35d75bbcb35
The Little Republic of (B)Rhody Jenner,$$$,False,,,Speakeasy,40.7571463022,-73.9119765431,775,,https://foursquare.com/v/the-little-republic-of-brhody-jenner/504158bee4b0ba0a52465911
DiWine,$$,False,9.06,588,Restaurant,40.760752346,-73.9157138765,4127,http://www.diwineonline.com,https://foursquare.com/diwinebar
The Thirsty Gargoyles,$$$,False,,,Speakeasy,40.750574,-73.893844,60,,https://foursquare.com/v/the-thirsty-gargoyles/525f286a11d27a0be02f7b7f
Bocaito,$$$,True,,,Cocktail Bar,40.7556250161,-73.8857544737,27,,https://foursquare.com/v/bocaito/533cb76a11d2209d3457105c
30 Ave & 82 Street,,False,,,Karaoke Bar,40.7600349833,-73.8859956386,144,,https://foursquare.com/v/30-ave--82-street/4e07c296c65b5bf277924399
Amaru Pisco Bar,$$$,True,8.05,103,Lounge,40.755782,-73.88304,908,http://amarubar.com,https://foursquare.com/v/amaru-pisco-bar/4e2f5d051f6ed9df901fba08
Astoria Bier & Cheese,,False,7.83,53,Gourmet Shop,40.7747078939,-73.9083710023,334,,https://foursquare.com/v/astoria-bier--cheese/5323a8dd498e9e831c463545
A Taste of Prime Tavern,$$,False,5.43,147,Bar,40.7686955018,-73.861631155,2118,http://www.anotgexperience.com,https://foursquare.com/v/a-taste-of-prime-tavern/4c726df4376da0936b45a6c6
Big Apple Brews,$,False,6.17,43,Beer Garden,40.757809,-73.845511,650,,https://foursquare.com/v/big-apple-brews/4bb538672ea195211933aa2f
Ringside Lounge,$,False,5.32,69,Dive Bar,40.7472569628,-74.0620136261,656,,https://foursquare.com/v/ringside-lounge/4bf844d95ec320a1517788d3
Corkscrew Tavern,$$,True,7.83,132,Bar,40.7495934452,-74.0427696777,2812,,https://foursquare.com/v/corkscrew-tavern/45c1e19af964a52031421fe3
Bin 14,$$$,True,8.7,397,Wine Bar,40.7529754518,-74.0261363699,3408,http://www.bin14.com,https://foursquare.com/v/bin-14/49dfb616f964a52002611fe3
The Madison Bar and Grill,$$$,False,9.05,739,American Restaurant,40.7531091696,-74.026170797,7835,http://www.madisonbarandgrill.com,https://foursquare.com/v/the-madison-bar-and-grill/44f9871ef964a52064381fe3
Pier 60,,False,7.46,323,Harbor / Marina,40.7466585754,-74.0107353523,7231,http://www.abigailkirsch.com/,https://foursquare.com/v/pier-60/4ba67209f964a520405339e3
Avenue,$$$$,False,9.3,1822,Nightclub,40.7441096978,-74.0067127508,14942,http://avenue-newyork.com,https://foursquare.com/v/avenue/4ad9f641f964a5206e1c21e3
Barracuda Bar,$,True,9.22,1612,Gay Bar,40.7445004705,-73.9984951338,14752,http://www.facebook.com/barracudalounge,https://foursquare.com/v/barracuda-bar/3fd66200f964a5209fe51ee3
Tipsy Parson,$$$,False,9.17,1479,New American Restaurant,40.744378,-74.002858,9823,http://www.tipsyparson.com,https://foursquare.com/v/tipsy-parson/4adf7af0f964a520fa7a21e3
American Whiskey,$$,True,8.79,457,Cocktail Bar,40.7492644605,-73.9942656781,3266,http://americanwhiskeynyc.com,https://foursquare.com/v/american-whiskey/520b8bb411d273d89fe0b8a1
Lucy's Cantina Royale,$$,False,8.33,878,Latin American Restaurant,40.7517110266,-73.9930915833,12132,http://lucyscantinaroyale.com,https://foursquare.com/v/lucys-cantina-royale/4afc7137f964a520c32222e3
Rare Bar & Grill,$$$,False,9.04,1338,Burger Joint,40.7457379575,-73.9936745798,13689,http://www.rarebarandgrill.com,https://foursquare.com/v/rare-bar--grill/4bca32ff0687ef3be789dbcc
The Flying Puck,$$,True,8.67,427,Sports Bar,40.7486862603,-73.9923489062,5834,,https://foursquare.com/v/the-flying-puck/4b1033dbf964a520356b23e3
Pocha 32,$$,False,9.16,1463,Korean Restaurant,40.7477333337,-73.9865181292,11300,http://pocha32nyc.com,https://foursquare.com/v/pocha-32/49f47acdf964a5200b6b1fe3
Soju Haus,$$,False,8.79,252,Lounge,40.7471866325,-73.9852784924,2031,,https://foursquare.com/v/soju-haus/5216c31b11d29f200adb7faa
Monarch Rooftop Lounge,$$$,True,8.73,235,Lounge,40.7504430776,-73.9869600349,1594,,https://foursquare.com/v/monarch-rooftop-lounge/5202ca16498ef651c47e90b3
Izakaya MEW,$$,True,8.9,267,Japanese Restaurant,40.7502758482,-73.9864377826,1738,http://mewnyc.com,https://foursquare.com/v/izakaya-mew/51e8ce40498ea1fb0180efb2
The Liberty,$$,True,9.09,794,Bar,40.7498091453,-73.9856779575,7823,,https://foursquare.com/v/the-liberty-new-york-ny/4f42ce8fe4b0899ccd92ca55
Galway Pub,$$,True,8.49,1202,Pub,40.7495229863,-73.9832296306,16374,http://galwaypubnyc.com,https://foursquare.com/v/galway-pub/48821a51f964a52033511fe3
Legends New York,$$,True,9.06,1278,Pub,40.7480941545,-73.9860963821,14142,http://www.legends33.com,https://foursquare.com/legendsnyc
Refinery Rooftop,$$,False,8.94,388,Cocktail Bar,40.7522585466,-73.9854564037,2787,,https://foursquare.com/v/refinery-rooftop/51d361d6498ea6250df6761d
